order_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
775709102,818990,2,163.55,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92,80517784,2023-08-26 02:57:43,2023-08-26 03:14:43,2023-08-26 03:13:43,On Time,327.1,Cash,73558,277,Udyati Dara,aradhana66@example.org,918168382338,"62/772 Oza Chowk, Proddatur-971544",Raiganj,418404,2024-07-05,Regular,7,513.2
5262508570,689769,2,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51,42781544,2024-07-06 11:07:05,2024-07-06 11:25:05,2024-07-06 11:25:05,On Time,93.24,UPI,196,8108,Isaiah Sankar,saxenalogan@example.org,918633550027,"088, Sane Marg Sambalpur 100191",Faridabad,898529,2023-12-05,New,1,1248.16
192109127,721521,2,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,82854537,2024-09-16 08:29:24,2024-09-16 08:39:24,2024-09-16 08:49:24,Slightly Delayed,834.78,Card,98838,3033,Yauvani Korpal,kulkarnidhriti@example.org,919638469412,754 Mody Marg Aligarh-411970,Varanasi,690385,2024-05-05,Inactive,2,1027.48
1108215973,851978,3,715.72,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,28,92,2928026,2023-12-17 09:36:04,2023-12-17 09:46:04,2023-12-17 09:52:04,Slightly Delayed,2147.16,UPI,3643,4643,Vrishti Basak,gautamisrinivasan@example.com,915081846964,"H.No. 40, Sekhon Chowk Ajmer 858814",Ahmedabad,960708,2024-03-20,New,9,280.45
1719134546,473647,3,43.05,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,18,82,25665997,2024-07-10 13:12:50,2024-07-10 13:29:50,2024-07-10 13:31:50,On Time,129.14999999999998,Card,3235,1874,Barkha Sodhi,esom@example.net,911225729546,"H.No. 810, Sarkar Chowk, Rajahmundry 931307",Muzaffarnagar,684302,2024-08-21,Regular,3,1188.16
5280263316,847349,1,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,77035814,2024-06-28 12:35:57,2024-06-28 12:47:57,2024-06-28 13:15:57,Significantly Delayed,781.08,UPI,81900,6846,Ishaan Mohanty,dev69@example.com,917909626015,04/69 Sahni Path Guntakal-870680,Bhimavaram,250593,2023-06-03,Inactive,11,585.35
9448306266,487065,1,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87,74038361,2024-04-16 04:39:11,2024-04-16 04:59:11,2024-04-16 04:54:11,On Time,374.68,Cash,70480,6705,Vasatika Lanka,yhayer@example.net,913658043878,268 Chander Circle Mehsana 867984,Khandwa,27671,2023-10-02,New,15,236.72
8023626961,673058,1,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,68307253,2023-09-26 01:35:06,2023-09-26 01:50:06,2023-09-26 01:59:06,Slightly Delayed,765.76,Card,50594,5522,Rachita Borra,andrewarora@example.net,911117805975,"02 Wable Ganj, Kolkata-072162",Dewas,100051,2024-10-24,Premium,7,1547.07
1118405605,287070,3,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,20,93,15599514,2023-06-26 11:26:10,2023-06-26 11:37:10,2023-06-26 11:46:10,Slightly Delayed,1329.51,Card,72673,7876,Yashodhara Magar,jeetbansal@example.org,913660608773,"H.No. 586, Sawhney Zila Jamnagar-849026",Tezpur,170702,2023-04-18,Regular,20,1171.07
8226034341,723678,2,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,26040510,2023-11-25 02:41:53,2023-11-25 02:55:53,2023-11-25 02:58:53,On Time,1350.92,Cash,39659,6521,Jasmit Barad,jeetnazareth@example.com,912643679870,"542 Babu Circle, Berhampur 003256",Kadapa,393692,2023-10-03,Premium,5,507.99
6976835753,563740,3,96.33,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61,29973346,2024-02-22 13:49:28,2024-02-22 14:06:28,2024-02-22 14:03:28,On Time,288.99,Wallet,67913,4603,Pranit Sane,panchaljasmit@example.com,912794025384,"503 Memon Nagar, Jehanabad-859439",Sambhal,521032,2024-02-02,Premium,1,1786.85
9171564499,807452,2,144.19,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61,24896263,2023-12-03 23:53:09,2023-12-04 00:12:09,2023-12-04 00:20:09,Slightly Delayed,288.38,Card,39820,6802,Nachiket Prasad,dorafalan@example.net,912360838508,79/84 Randhawa Path Mehsana 618412,Amroha,948603,2024-06-21,Regular,13,532.9
5393607402,965755,1,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,21,91,14272050,2023-12-17 20:04:17,2023-12-17 20:15:17,2023-12-17 20:11:17,On Time,532.57,UPI,32010,6860,Rajata Misra,quincy04@example.net,912456749629,59/380 Dewan Ganj Malegaon-743475,Satna,120950,2023-11-26,New,7,662.99
5670040592,700048,1,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,80571942,2024-05-25 05:39:22,2024-05-25 05:59:22,2024-05-25 06:01:22,On Time,141.28,UPI,57209,7458,Mohammed Magar,bailavi@example.org,918023559312,"595, Ranganathan Chowk, Kadapa 969488",Kishanganj,140451,2023-09-01,Regular,10,980.64
6736891890,942001,3,671.55,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,15661901,2024-10-21 09:29:41,2024-10-21 09:46:41,2024-10-21 09:58:41,Slightly Delayed,2014.6499999999999,Wallet,72028,1551,Warda Wagle,umangat@example.com,913419186879,"53/830 Date Circle, Indore-996250",Kumbakonam,996843,2024-10-31,Regular,1,764.57
1223255075,820541,1,576.22,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,19,71,71321741,2023-08-18 00:01:18,2023-08-18 00:18:18,2023-08-18 00:19:18,On Time,576.22,Card,4873,4759,Adya Virk,chakrikakrishna@example.com,918009910522,892 Dave Chowk Bhatpara-152046,Saharsa,205275,2024-02-27,Regular,18,1734.32
8158413630,654623,3,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,15066187,2024-08-30 16:40:12,2024-08-30 16:59:12,2024-08-30 16:57:12,On Time,1266.42,Card,56303,4712,Vedant Keer,jalsadube@example.com,917167121713,"H.No. 25, Garde Street Kharagpur 866567",Jammu,882141,2023-03-19,Regular,13,791.67
7867573412,741341,3,923.84,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62,61226563,2023-09-14 01:54:24,2023-09-14 02:09:24,2023-09-14 02:29:24,Significantly Delayed,2771.52,Card,62986,7904,Chameli Kala,aadhya91@example.com,910657229569,"45/52, Kapoor, Mahbubnagar-558328",Vadodara,584496,2024-01-06,Regular,5,417.98
1624690598,799688,3,309.62,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,22,90,52048413,2024-03-23 03:57:00,2024-03-23 04:10:00,2024-03-23 04:06:00,On Time,928.86,UPI,41423,4852,Keya Balakrishnan,parikhsamesh@example.org,915166837522,"09 Borra, Jehanabad-368313",Jalna,517187,2023-10-04,Inactive,20,1449.1
8968945932,52729,3,316.02,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,25,100,67386193,2024-09-07 07:00:44,2024-09-07 07:16:44,2024-09-07 07:42:44,Significantly Delayed,948.06,Wallet,53832,742,Wakeeta Khurana,pillaifariq@example.net,919266189601,"H.No. 48, Luthra Ganj Baranagar-391311",Pali,488313,2024-06-01,Regular,14,1029.98
1645212433,473929,2,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,67918495,2024-08-07 04:29:32,2024-08-07 04:41:32,2024-08-07 05:08:32,Significantly Delayed,880.38,UPI,77571,7086,Aarav Gour,patelwazir@example.org,915070063263,"578, Dash Chowk Kadapa 410777",Ratlam,878680,2023-10-28,Inactive,16,496.65
9187046038,53833,2,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89,75860724,2023-06-13 14:39:57,2023-06-13 14:54:57,2023-06-13 14:58:57,On Time,269.38,Cash,84082,9783,Pranav Venkataraman,pantindira@example.com,917626050488,30/79 Brar Zila Bahraich 409370,Aizawl,763550,2023-06-12,Premium,4,462.17
9305357757,721521,2,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,76212152,2023-05-12 22:06:22,2023-05-12 22:25:22,2023-05-12 22:22:22,On Time,834.78,Wallet,84853,6424,Mitali Kapoor,ektabava@example.com,912444876992,20/514 Raju Zila Mangalore 950685,Agra,685797,2024-10-11,Premium,13,1767.81
8312320295,654623,3,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,31076002,2024-06-29 22:21:03,2024-06-29 22:36:03,2024-06-29 22:36:03,On Time,1266.42,Wallet,27452,9123,Urvi Wali,rachit18@example.net,910697271551,"H.No. 94, Nanda Karnal 471409",Tinsukia,177431,2023-05-19,New,5,1389.14
3256941332,952168,3,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,43599910,2023-11-22 08:49:51,2023-11-22 09:00:51,2023-11-22 08:56:51,On Time,710.8499999999999,Wallet,18290,9281,Oviya Swaminathan,nazarethnaksh@example.com,913137315904,"H.No. 638, Sastry Circle, Jodhpur-063579",Sambhal,529673,2024-10-03,Premium,8,939.36
8980502814,256783,3,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,45708879,2024-10-15 19:30:03,2024-10-15 19:47:03,2024-10-15 19:47:03,On Time,2719.62,Card,67937,1222,Girindra Majumdar,faraj30@example.net,917578551021,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,2024-03-11,Regular,20,988.63
9270396838,440875,1,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,63376126,2023-07-06 08:47:05,2023-07-06 08:58:05,2023-07-06 08:57:05,On Time,275.03,Wallet,46248,4041,Michael Pall,bsahni@example.org,911059645212,"47/807 Doshi Path, Dehri 730907",Kollam,926884,2024-10-30,Inactive,2,1176.22
2892588628,820973,3,114.52,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,54797119,2024-04-19 18:35:27,2024-04-19 18:52:27,2024-04-19 18:59:27,Slightly Delayed,343.56,Wallet,59145,7662,Anusha Patel,xkoshy@example.com,910345213816,"H.No. 316, Kaur Zila Malegaon 975468",Bilaspur,793140,2023-12-19,Premium,14,1673.74
8774158800,492958,2,84.2,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,26,88,19216141,2023-12-12 08:29:51,2023-12-12 08:42:51,2023-12-12 08:56:51,Slightly Delayed,168.4,Cash,69717,9309,Teerth Manda,ksinghal@example.org,912044168429,"069 Patil Road, Tinsukia-750405",Giridih,829446,2023-05-14,Premium,9,1428.54
2056131802,397973,3,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,16448993,2023-09-02 05:01:17,2023-09-02 05:12:17,2023-09-02 05:32:17,Significantly Delayed,2186.19,Card,36835,4025,Chakradev Krishnan,ojasvi77@example.com,911745697720,"19/660 Sarma Circle, Jaipur-351693",Korba,426587,2023-09-19,Inactive,14,1691.92
3528007192,243235,3,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,52279849,2023-07-11 09:54:59,2023-07-11 10:10:59,2023-07-11 10:12:59,On Time,327.09000000000003,Card,53884,6512,Henry Sawhney,sidhuyashodhara@example.net,917679499649,"493, Kuruvilla, Erode 325603",Anantapur,169958,2024-07-10,Regular,17,585.08
2845333894,313754,3,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67,4192351,2024-04-28 13:19:13,2024-04-28 13:32:13,2024-04-28 13:43:13,Slightly Delayed,409.79999999999995,UPI,52847,5891,Leela Date,vbalasubramanian@example.net,915977123356,"H.No. 10 Banik Ganj, Kavali-006107",Nandyal,871014,2024-01-20,Inactive,17,625.36
6602340187,894539,3,445.48,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,14,93,38875754,2024-03-11 12:09:24,2024-03-11 12:23:24,2024-03-11 12:44:24,Significantly Delayed,1336.44,Card,94455,6074,Yash Mitter,falaksrinivasan@example.net,916294516611,004 Hayre Circle Anand 997941,Ambattur,109408,2023-08-12,Premium,9,237.42
721004875,677542,2,212.61,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,10,52,75913572,2023-10-09 05:03:34,2023-10-09 05:13:34,2023-10-09 05:09:34,On Time,425.22,UPI,61840,8326,Aahana Menon,guhadalaja@example.com,917893263725,"652 Nori Road, Rajahmundry 374248",Guna,325080,2024-03-26,Inactive,9,1844.07
7435895360,820973,2,114.52,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,77217240,2024-09-04 00:42:32,2024-09-04 00:53:32,2024-09-04 00:58:32,On Time,229.04,Card,89661,6336,Tristan Aurora,dugalranbir@example.org,917254351868,69 Khalsa Path Arrah-734122,Karawal Nagar,585326,2024-09-11,Premium,9,414.76
4217659083,692985,2,197.39,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86,31846190,2024-01-18 19:28:33,2024-01-18 19:48:33,2024-01-18 20:01:33,Slightly Delayed,394.78,Wallet,94726,8940,Charan Choudhary,tristantank@example.org,913765675938,"23/56, Kadakia Marg Patna-321511",Kolkata,264654,2024-09-08,New,4,1176.18
9710865146,451812,3,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,21282544,2023-05-11 05:34:09,2023-05-11 05:49:09,2023-05-11 05:54:09,On Time,1592.5500000000002,UPI,9882,9944,Warda Basak,lchoudhary@example.net,919755371641,413 Kakar Road Ujjain 345914,Jaunpur,808063,2024-08-28,Regular,16,657.98
5375295409,709916,3,33.76,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88,17843667,2024-10-05 05:59:07,2024-10-05 06:17:07,2024-10-05 06:19:07,On Time,101.28,Wallet,21882,8351,Yauvani Purohit,noahdevi@example.org,918945163241,"37/337, Tank Road Mau-206951",Bhubaneswar,599055,2024-03-20,New,4,618.64
6286044248,490939,1,80.25,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67,38902193,2023-05-05 22:17:54,2023-05-05 22:37:54,2023-05-05 22:34:54,On Time,80.25,Cash,56074,2602,Yutika Sandhu,radhaperi@example.com,919333362800,"H.No. 65 Dani, Bareilly-865864",Bellary,953914,2024-08-08,New,6,1275.29
1708282193,818522,3,96.09,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90,79895967,2024-01-25 10:03:18,2024-01-25 10:19:18,2024-01-25 10:22:18,On Time,288.27,UPI,34773,331,Hema Luthra,omfalan@example.net,917672848454,"785, Karpe Path Ramgarh 103332",Chennai,715090,2024-05-05,Regular,8,1829.16
5746303677,56589,3,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,16,85,20148223,2024-06-08 13:32:21,2024-06-08 13:48:21,2024-06-08 13:47:21,On Time,1553.31,Card,24730,7478,Manbir Dua,schar@example.org,910841775043,"H.No. 573, Comar Road, Proddatur-125060",Kamarhati,675142,2023-05-26,Inactive,5,599.99
3271726381,319388,3,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56,44050697,2024-03-15 00:40:28,2024-03-15 00:52:28,2024-03-15 01:11:28,Significantly Delayed,1973.3999999999999,Card,5783,1567,Hemang Ratti,joshuaganesan@example.org,914804846626,"33/729 Kala Street, North Dumdum 647189",Ujjain,97187,2023-12-28,New,16,1312.22
9802569856,602241,3,976.55,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,12,75,33741801,2024-04-07 09:13:19,2024-04-07 09:25:19,2024-04-07 09:22:19,On Time,2929.6499999999996,Wallet,93443,7185,Girindra Nadig,quincy72@example.com,914542185729,"106 Bhatt Street, Jamshedpur 915471",Ratlam,626892,2024-01-27,New,16,1249.15
662460037,82484,2,914.88,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73,98144693,2024-10-11 00:49:10,2024-10-11 01:08:10,2024-10-11 01:19:10,Slightly Delayed,1829.76,UPI,2466,1908,Varenya Ahluwalia,imohan@example.com,913464079563,41/464 Bajwa Zila Katihar-157022,Kota,839641,2024-11-04,Premium,10,701.68
8664447334,57405,1,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64,25829710,2024-03-08 04:32:20,2024-03-08 04:49:20,2024-03-08 05:18:20,Significantly Delayed,607.67,Cash,49008,3632,Saumya Chhabra,gangaverma@example.com,916273990493,"H.No. 13 Sidhu Road, Gorakhpur-295747",Faridabad,289481,2024-01-21,New,4,1894.32
3886370975,440875,1,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,96903782,2024-05-08 19:31:11,2024-05-08 19:49:11,2024-05-08 19:53:11,On Time,275.03,Wallet,38359,6148,Tanish Andra,chasmum69@example.net,918455570605,261 Iyengar Zila Proddatur-816790,Kakinada,206769,2024-01-12,Regular,5,504.83
3547006553,969851,1,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,56572297,2024-05-29 22:09:17,2024-05-29 22:21:17,2024-05-29 22:40:17,Significantly Delayed,340.66,Card,31328,8506,Rachita Wali,shivanimody@example.org,919497552961,"572, Deshmukh Pimpri-Chinchwad 016173",Ulhasnagar,25613,2024-10-02,Inactive,10,1601.86
2575965518,952168,1,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79,38496400,2024-10-25 23:31:21,2024-10-25 23:41:21,2024-10-25 23:36:21,On Time,236.95,Wallet,33262,5322,Dhruv Bakshi,mohinibhargava@example.com,919353152162,H.No. 60 Yogi Path Salem 323686,Bathinda,939391,2024-03-25,Premium,11,1402.36
1529363954,853932,3,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94,13251137,2024-03-27 00:21:11,2024-03-27 00:35:11,2024-03-27 00:38:11,On Time,2823.57,UPI,55211,8668,Ekalinga Vasa,kibesiddharth@example.net,911079854186,"926, Pradhan Ganj, Silchar-691207",Rampur,87377,2023-05-19,Premium,2,1633.07
8463856241,673058,2,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,87463923,2023-04-10 21:05:09,2023-04-10 21:20:09,2023-04-10 21:27:09,Slightly Delayed,1531.52,Wallet,18824,4495,Gagan Lal,pranit82@example.com,916850228529,"43, Sarna Street Begusarai 207171",Katihar,276564,2024-03-21,Inactive,5,216.98
2485242479,34186,3,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,25526479,2023-04-11 06:16:55,2023-04-11 06:35:55,2023-04-11 06:34:55,On Time,2776.95,Cash,76138,7194,Mason Doctor,siyasinghal@example.net,912906385338,"H.No. 45 Nadig Ganj, Ongole-168533",Hazaribagh,154794,2023-03-16,Regular,2,391.73
9850673433,552883,3,888.16,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94,93826036,2023-05-06 05:42:40,2023-05-06 05:56:40,2023-05-06 06:03:40,Slightly Delayed,2664.48,UPI,19635,3606,Reyansh Sarma,awason@example.org,912625405261,"528, Dar Ganj Kurnool-850226",Hazaribagh,267488,2023-03-20,Premium,19,1143.97
2558680592,771228,1,83.18,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,25,73,68475914,2023-05-31 22:19:27,2023-05-31 22:36:27,2023-05-31 22:36:27,On Time,83.18,UPI,91792,7912,Ishita Sarna,bhallasaanvi@example.org,915846214477,"198 D’Alia Road, Anantapur-670874",Kishanganj,766236,2023-10-27,Inactive,6,1615.84
2859167116,60619,1,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97,40626729,2024-10-15 17:45:27,2024-10-15 17:55:27,2024-10-15 18:10:27,Slightly Delayed,726.41,UPI,34127,3227,Rachit Toor,chavvigola@example.com,914784993048,87/923 Bhavsar Muzaffarpur 139781,Tinsukia,419606,2024-03-19,Regular,1,1921.19
1222236371,491314,3,973.44,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71,88517890,2024-08-15 00:01:13,2024-08-15 00:13:13,2024-08-15 00:24:13,Slightly Delayed,2920.32,Card,94531,6823,Anvi Swaminathan,duttirya@example.net,910119087925,"H.No. 456, Pai Path, Amroha 878650",Nizamabad,524369,2024-08-14,Premium,10,1964.72
344177904,970529,1,827.44,Diapers,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,30.0,365,19,84,44589829,2023-08-18 00:38:42,2023-08-18 00:49:42,2023-08-18 00:58:42,Slightly Delayed,827.44,Cash,86602,7870,Udyati Garde,minhasharrison@example.org,916603937378,"92, Chaudhari, Tirunelveli 950904",Sagar,110593,2023-09-25,Regular,4,1570.62
6126334783,425341,3,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,6150721,2024-07-03 08:33:55,2024-07-03 08:44:55,2024-07-03 08:49:55,On Time,1458.84,Card,33084,9082,Vaishnavi Master,ldeshpande@example.org,917601993410,82/547 Deep Road Phusro-585053,Panihati,15615,2023-11-07,New,2,1705.17
3742575364,240179,3,90.56,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56,42723554,2023-05-08 17:23:01,2023-05-08 17:43:01,2023-05-08 17:45:01,On Time,271.68,Wallet,22416,1865,Pranit Wagle,bordeorinder@example.net,912996764921,"29/952, Kanda Circle, Nagaon 965580",Gandhinagar,41927,2023-05-21,Regular,10,731.97
9272166174,367391,2,939.55,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52,53292177,2023-07-27 06:22:38,2023-07-27 06:36:38,2023-07-27 06:38:38,On Time,1879.1,Wallet,31701,5220,Tanmayi Vyas,eesha65@example.com,918129263598,14/54 Banik Kirari Suleman Nagar-412785,Panihati,635480,2024-10-27,Inactive,3,1449.4
9416522701,217710,1,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53,7551173,2024-01-22 03:06:25,2024-01-22 03:22:25,2024-01-22 03:22:25,On Time,58.59,Wallet,14560,7971,Chandran Sur,wakeetajohal@example.org,918332946262,"27 Choudhary Ganj, Bhimavaram 214075",Ghaziabad,306374,2023-10-27,New,11,1197.58
7305871805,853932,3,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,21,94,96629034,2024-09-11 14:29:55,2024-09-11 14:39:55,2024-09-11 14:38:55,On Time,2823.57,Card,57764,8729,Raghav Nayak,bchahal@example.org,911204887543,"112 Buch Marg, Nanded 682578",Hyderabad,769553,2024-04-27,Premium,10,839.31
80296810,33955,2,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84,21677923,2024-06-05 03:37:45,2024-06-05 03:52:45,2024-06-05 03:51:45,On Time,372.16,Cash,15362,2319,Lipika Mukhopadhyay,masonnayar@example.net,915843023006,"045 Nath Circle, Nagpur-291495",Kakinada,247798,2023-07-18,New,17,465.55
2806868282,661577,3,720.95,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,28,95,67952740,2024-09-26 15:13:34,2024-09-26 15:30:34,2024-09-26 15:27:34,On Time,2162.8500000000004,Card,5821,2193,Sathvik Majumdar,nadkarnidalbir@example.org,917928178094,52/345 Aurora Circle Guna 800744,Raebareli,304107,2024-07-17,Regular,19,319.1
707033578,820973,1,114.52,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,14839726,2024-01-30 00:32:25,2024-01-30 00:48:25,2024-01-30 00:49:25,On Time,114.52,UPI,33360,2909,Lohit Lanka,faris19@example.org,918537203327,"72/674 Bhatnagar Marg, Kochi 818898",Mira-Bhayandar,615732,2024-01-24,Regular,10,516.19
9026783092,432617,2,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,60385293,2023-10-09 16:29:24,2023-10-09 16:44:24,2023-10-09 16:59:24,Slightly Delayed,1726.36,Wallet,51457,1244,Edhitha Pandey,hchaudry@example.org,912421513035,"30/01, Pillay Road Jammu-165930",Medininagar,950046,2024-02-22,Premium,17,228.44
6229466619,449106,2,48.55,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,30,95,81533356,2023-06-05 07:14:36,2023-06-05 07:30:36,2023-06-05 07:38:36,Slightly Delayed,97.1,Wallet,63864,2520,Gauri Lala,veer75@example.net,915615041337,49 Radhakrishnan Street Tenali-419488,Tiruppur,63954,2024-01-28,Premium,14,674.3
408720270,721521,3,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,37245065,2024-06-26 22:03:35,2024-06-26 22:22:35,2024-06-26 22:38:35,Significantly Delayed,1252.17,Cash,2311,4190,Ishani Dhillon,abhiramagate@example.net,919828958601,"83, Grover Raichur 632370",Dibrugarh,796944,2024-07-21,Inactive,16,1556.07
8870165072,186168,1,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,13,75,80517784,2023-11-03 10:06:42,2023-11-03 10:20:42,2023-11-03 10:25:42,On Time,878.8,Card,53009,5156,Udyati Dara,aradhana66@example.org,918168382338,"62/772 Oza Chowk, Proddatur-971544",Raiganj,418404,2024-07-05,Regular,7,513.2
1979319490,243235,1,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,5238055,2024-01-14 01:21:07,2024-01-14 01:37:07,2024-01-14 01:41:07,On Time,109.03,Wallet,28727,4826,Chandani D’Alia,sahninandini@example.net,910748552789,"H.No. 37 Balakrishnan, Raurkela Industrial Township-608642",Guntur,745044,2024-01-29,Regular,3,1166.67
840761323,883013,3,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,83262890,2024-03-09 06:15:43,2024-03-09 06:30:43,2024-03-09 06:34:43,On Time,2969.64,UPI,88697,7068,Aryan Date,parikhwishi@example.com,919591029583,63/990 Ramesh Nagar Bahraich-932537,Ulhasnagar,561730,2023-10-15,New,1,1293.97
744721438,604184,2,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,67092149,2024-02-25 12:46:11,2024-02-25 13:03:11,2024-02-25 13:15:11,Slightly Delayed,795.1,Card,47635,9708,Daksh Atwal,indiratrivedi@example.com,919692423734,"374, Sehgal Zila Mysore 291634",Davanagere,619381,2023-12-16,Premium,1,376.48
